Boer Goats
1 80.2

103	27.9
137	30.9
1	2.75
31	6.7
94	20
138	34
148	34
1	3.7
31	7.01
61	10.2
1	3.8
76	19
180	38
366	55
400	60
1	3.5
30	9
91	22.5
1	4
30	10
91	24
1	3.4
91	19.1
91	19.1
1	3.13
31	7.25
89	22.5
154	36.5
154	36.5
1	3.9
33	6.8
65	18
189	33
1	3.9
33	7.6
65	17
189	36
1	3.5
65	18
187	38
1	3.5
65	16
187	38
1	3.5
65	18
187	39
1	3
65	16
187	37
1	3.8
65	15
187	38
1	3.8
65	14
187	39
1	4.5
65	16
187	37
1	3.8
65	16
187	38
1	4
65	17
187	39
1	3.5
65	17
187	37
1	3
65	18
187	38
1	3.5
65	17
187	39
1	4
65	15
187	37
1	3.05
89	17.8
227	46
1	4.4
32	8.5
92	23.3
147	37.3
147	37.3
1	2.75
82	17.5
220	39
1	2.96
82	17.56
220	45.6
1	3.3
101	20
117	23.2
1	3.5
101	21.3
117	26.3
1	2.85
79	18.2
217	38.6
1	3.01
79	19.53
217	42.3
1	3.4
107	23.9
116	25.3
1	2.8
113	18
182	30.5
328	49.5
1	2.6
113	20
182	25.5
328	35.5
1	4.1
87	19.5
87	19.5
1	3.8
87	17.5
87	17.5
1	3.2
97	18.2
113	20.1
1	3.1
97	19.1
113	22.9
1	4.7
75	18
181	40
366	54
375	56
1	3.5
63	11
129	21
180	28
1	2.8
100	19.1
100	19.1
1	2.1
100	18.3
100	18.3
1	4.32
66	21
204	36.5
1	3.1
98	18.4
102	19.9
1	2.8
98	17
196	25
313	37
1	3.8
90	20.3
90	20.3
1	3.6
90	16.6
90	16.6
1	3.9
90	21.2
90	21.2
1	2.65
31	7
94	21
119	31.5
119	31.5
1	2.3
96	14.5
194	19.5
311	25
1	4.1
76	18
179	37
360	55
366	55
1	4.2
76	18
179	34
360	56
366	56
1	2.8
76	24.8
76	13.2
1	4.4
31	14
61	21
1	3.3
31	15
61	19
1	3.5
32	7.5
96	22
124	36
124	36
1	5
32	8.3
96	22.5
124	35
124	35
1	3.5
31	8.5
95	23
123	37
123	37
1	3.13
31	7.1
92	22
104	24.2
104	24.2
1	5
33	10
125	27
186	43.5
334	51
1	3.8
31	9.6
62	18
183	33
1	2.6
108	24.5
196	29.5
260	37
1	4.2
75	17
181	38
309	48
1	4.1
75	18
181	38
309	50
1	3.1
107	22.5
195	40.5
259	49
1	2.6
107	16
195	28
259	37
1	2.4
106	24
194	39
258	48
1	2.7
103	22
191	32.5
255	41.5
1	2.8
101	25
189	33.5
253	40
1	3
101	24
189	33
253	40.5
1	2.7
99	23
187	35
251	46
1	2.9
99	20
187	31.5
251	39.5
1	3.1
98	22.5
186	32.5
250	44.5
1	2.8
98	12.5
186	26
250	38
1	2.6
98	20
186	36.5
250	44.5
1	3
98	24
186	30
250	39.5
1	2.3
96	19
184	33
248	42.5
1	2.7
96	24.5
184	31.5
248	45
1	3.3
96	13
184	23
248	39.5
1	2.7
96	18
184	25.5
248	33.5
1	3.7
96	25.5
184	33.5
248	41.5
1	3.2
95	24.5
183	31.5
247	40.5
1	2.8
95	19.5
183	29
247	37.5
1	3
94	14.5
182	25
246	38.5
1	3.1
94	24
182	32
246	41
1	2.9
94	12
182	29
246	36.5
1	2.6
94	21
182	31
246	38.5
1	3
93	21
181	30
245	37.5
1	2.6
93	25.5
181	30.5
245	36
1	4.2
76	19
182	36
292	42
1	2.6
132	16.5
187	25
225	30.5
1	2.9
130	20.5
185	34
223	39.5
1	3.33
75	18.65
107	28.7
1	2.3
128	14.5
183	23
221	26.5
1	2.8
126	17.5
181	23.5
209	26.5
1	2.8
124	15.5
179	24.5
217	30
1	2.9
124	14.5
207	25
207	20.5
1	2.7
124	16
179	22.5
207	25.5
1	3.45
69	19.8
101	28.6
1	2.85
69	17.04
101	32.3
1	3.2
122	15
177	26.5
215	29
1	3.1
122	15.5
177	33
205	36.5
1	2.9
122	16
177	36
205	38
1	2.7
120	14
175	24.5
213	26
1	3.1
120	15.5
175	24.5
213	25.5
1	2.8
120	15
175	24.5
213	27
1	3.4
116	16
171	24.5
209	27.5
1	2.3
102	13
185	24.5
185	24.5
1	2.8
99	14
182	33
182	33
1	3.1
30	12.7
91	19.9
1	2.2
30	11.4
91	18.6
1	2.9
92	15
175	29.5
185	29.5
1	3.1
30	12.1
91	18.9
1	3.7
30	12.5
91	19.3
1	4.5
30	8.5
122	26
182	42.5
238	45.5
1	2.4
100	21
138	24
178	26
1	2.5
99	18
137	20
177	21.5
1	4
30	8
90	17
182	29
182	29
1	2
30	7.5
90	16
182	25
182	25
1	2.3
133	19.5
156	23
176	23.5
1	3.5
36	8.3
97	20
156	37
156	37
1	5
36	10
97	20
156	31
156	31
1	2
36	7.5
97	17
156	27
156	27
1	3.1
130	17.5
153	22.5
173	24
1	2.7
93	17.5
151	25.5
171	26.5
1	2.9
93	20
151	27
182	28.5
1	2
32	8
93	17
152	27
152	27
1	2
32	7
93	14
152	21
152	21
1	2.8
93	17
131	19.5
182	26
1	3.1
92	22.5
130	25
170	27.5
1	3
31	9
92	20
151	31
151	31
1	3
31	8
92	16
151	24
151	24
1	3.4
107	16
208	30
208	30
1	2.9
107	18
208	32
208	32
1	3.4
89	18
127	22
167	26.5
1	3.36
42	29.6
71	19.5
1	4
38	10
97	20
190	30.5
190	30.5
1	3
38	8
97	18
190	22
190	22
1	3
32	7
94	15
186	28
186	28
1	4
34	9
93	15
186	27.5
186	27.5
1	3
32	8
91	17
184	28
184	28
1	4
25	10
84	20
177	38
177	38
1	3.1
38	6.6
85	14
1	3
38	7.7
85	16
1	4.1
38	6.6
85	19
1	3.8
74	18
179	31
212	33
1	3.8
74	19
179	30
212	32
1	4.5
73	21
178	33
207	35
1	3.8
73	16
178	27
207	28
1	4.5
133	22
177	32
1	3.2
32	7.6
79	17
1	3.1
32	7.4
79	18
1	3.2
32	8.7
79	19
1	4
73	15
178	30
205	32
1	3.3
91	15.5
124	20.5
1	3.5
91	14.5
124	20.5
1	3.9
30	11.5
92	21
182	29
1	4
30	9
92	20
182	32
1	3.8
30	11
92	22
182	29
1	4.5
73	19
178	28
200	30
1	4.4
73	18
178	27
199	28
1	3.3
85	12.5
118	16
1	3.4
85	15
108	19
1	3.6
82	20.5
115	25
1	4.1
75	18
181	28
191	30
1	3.6
71	17
155	34.5
1	4
71	15.4
155	32.2
1	5
41	11
102	21
195	26
195	26
1	4
39	9.5
100	14.5
193	20
193	20
1	5
39	9
100	13.5
193	22
193	22
1	5
31	9
122	26.5
160	27.5
1	5
31	9.5
122	27
160	28.1
1	5
31	8.5
122	26
160	27
1	4
38	8
99	16
192	21
192	21
1	3.5
34	9
95	17
188	22.5
188	22.5
1	3
34	8
94	19
186	22
186	22
1	2
33	7
94	18
186	23
186	23
1	4
32	8
93	15
186	21
186	21
1	4.5
32	9
93	20
186	31
186	31
1	4.1
31	10
91	21
183	27
1	3.9
31	11
91	20
183	26
1	4
31	8
92	17
184	19
184	19
1	5
31	11
92	23
184	30
184	30
1	3
31	7
92	14
184	21
184	21
1	3
31	7
92	16
184	19
184	19
1	4
31	8
92	16
184	21
184	21
1	4
31	11.5
91	21
183	29
1	4
31	10
91	20
183	28
1	4.2
31	12
91	22
182	25
1	4.5
35	9
125	26.5
141	27
1	2.9
31	11.7
95	17.8
1	3.3
31	11.9
95	18.5
1	3.7
76	22
151	32
1	4
76	21
151	28
1	3.5
76	21
151	28
1	3.7
76	20
151	27
1	4.5
76	18
151	25
1	3.4
32	12.9
99	17.1
1	4.1
32	10.4
99	17.3
1	2.3
61	19
160	37
1	3.3
61	21
160	37
1	3.2
61	33
160	41
1	2.9
31	10.1
94	17.7
1	2.3
31	9.9
94	16.9
1	3.8
76	19
150	27
1	4.5
76	22
150	31
1	3.8
76	19
150	28
1	3.4
31	12.1
98	15.9
1	4.1
31	13.2
98	16.7
1	3.4
31	10.5
98	17.1
1	4.1
31	11.7
98	17.3
1	3.7
31	11.8
98	16.9
1	2.6
31	9.9
91	16.9
1	4.5
76	20
149	30
1	3.7
31	12.3
97	17.3
1	3.4
31	11.4
96	17.3
1	4.1
31	13.2
96	16.9
1	3.6
58	23
157	31
1	2.7
31	9.7
91	17.7
1	3.2
57	21
156	30
1	4.1
31	13.2
94	18.8
1	3.7
31	12.1
93	18.1
1	3.4
31	11.1
93	17.4
1	4.1
31	13.3
93	17.9
1	3.1
31	12.9
93	18.1
1	3.5
31	12.6
93	16.9
1	3.1
30	11.1
92	17.3
1	4.5
27	9.5
117	27.5
133	27.9
1	4.5
27	9
117	27
133	27.5
1	3.8
31	13.3
87	23.1
1	3.4
31	11.1
91	16.6
1	3.1
31	12.9
91	16.9
1	3.1
31	12.4
91	15.9
1	3.1
31	7.6
176	28
1	3.3
31	5.4
176	22
1	3.1
31	11.1
86	17.2
1	3.4
31	12.5
86	17.5
1	4.3
34	7.7
187	27
1	2.7
131	25.5
131	25.5
1	1.2
131	19.2
131	19.2
1	4.1
31	10
91	21
182	23
1	3.9
31	9
91	20
182	25
1	3.2
127	25.9
127	25.9
1	3.9
125	21.4
125	21.4
1	3.6
124	24.5
124	24.5
1	4.3
75	19
126	27
1	4
75	19
126	26
1	4.2
75	18
126	26
1	4.2
99	25.2
182	38.8
1	3.5
31	9
91	19.5
91	19.5
1	3
31	8
91	19
91	19
1	4.5
75	17
123	24
1	4.5
75	18
123	24
1	5
97	22.4
180	29.4
1	3.8
97	20.4
180	29.4
1	4
75	19
122	27
1	3.5
34	8.2
184	22
1	4.8
47	10.5
184	25
1	4
33	9.5
104	26
104	26
1	4
76	19
120	23
1	4.1
76	18
116	24
1	3.4
80	20
198	50
198	50
1	3.3
80	20
198	53
198	52
1	3.6
80	18
198	43.5
198	43.5
1	3.3
80	21
198	44
198	44
1	3.1
80	20
198	50
198	50
1	3.8
80	21
198	53
198	53
1	3
80	21
198	54
198	54
1	3.1
79	18
197	44
197	44
1	5.4
120	21
142	37
1	3
32	7
93	18
93	18
1	3.2
65	18
183	44
183	44
1	3.2
65	20
183	50.5
183	50.5
1	3.2
65	20
183	52
183	52
1	3.5
65	20
183	52
183	52
1	3.5
38	9.5
99	17
99	17
1	3.5
37	9
98	23
98	23
1	4
37	9.5
98	26
98	26
1	2.7
31	6.2
61	23
1	3
34	8
95	20
95	18
1	3
31	6.2
61	24
1	2.9
31	6
61	23
1	2.9
31	5.9
61	22
1	2
42	7
99	12.5
1	2
42	8
99	12.5
1	3
31	9
97	15
1	3
37	7.5
98	20
98	20
1	3
31	12
95	22
1	4
31	12
95	20
1	4
31	12
94	21
1	3
34	8
95	19.5
95	19.5
1	3
31	13
93	23
1	3
35	8
96	20
96	20
1	4.5
35	10
96	26
96	26
1	3
31	10
92	19
1	5
33	11
62	17.3
1	2
31	11
90	18.5
1	2.4
31	10.8
92	18.3
1	2
31	12
92	17.5
1	3
31	13
92	22.5
1	3.5
31	9
92	21
92	21
1	2
31	9
88	19.5
1	3
31	10
88	17.5
1	2
31	9
92	16
1	3
29	8
90	15.5
90	15.5
1	2
31	10
84	15
1	2
31	12
84	13
1	3
31	8
84	14.5
1	3.5
26	8
87	17
87	17
1	2
31	9
80	15.5
1	2
30	10
78	18
1	3
30	10
73	20
1	3.2
30	12.8
91	22.4
1	3.1
30	11.9
91	20.2
1	3.5
30	13.5
91	15.6
1	2.9
30	11.1
91	17.2
1	2
30	8
65	15
1	2.8
34	6
90	17.5
90	17.5
1	2.9
30	13.3
91	23.5
1	2
22	10
61	16.5
1	3.4
31	9
87	18
87	18
1	2
30	10
57	13
1	2
30	10
57	13
1	2.7
33	13.4
95	24.5
1	3.1
31	12.1
78	19.2
1	3.9
31	14.1
73	19.9
1	3.2
31	13.9
70	20.1
1	2.1
43	10.5
141	25.2
141	25.2
1	2.3
30	10.9
126	22.1
126	22.1
1	2.2
30	10.6
124	20.5
124	20.5
1	2.5
30	12.3
124	26.3
124	26.3
1	3.3
30	11.1
123	20.4
123	20.4
1	3.9
30	12.5
123	30.3
123	30.3
1	2.8
30	11.3
123	24.5
123	24.5
1	2.8
30	12.2
122	23.8
122	28.4
1	3.5
64	11.5
128	32
1	3.5
63	11.5
127	31
1	3
63	9.5
127	31
1	2.3
30	11.9
116	22.3
116	22.3
1	3
60	10.5
124	30
